#{"t_start": 1686321034.663134, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
290.0,2648,42968.031407
545.0,4380,42971.908833
390.0,2792,42974.400314
240.0,2028,43004.268543
260.0,2204,43006.216812
250.0,3452,43009.413911
315.0,2992,43012.148407
180.0,1870,43013.621579
500.0,2748,43016.168393
500.0,2748,43018.509594
345.0,3052,43021.216019
465.0,2768,43051.930399
315.0,2596,43054.335303
285.0,2116,43056.333831
545.0,3468,43087.687357
235.0,2638,43090.075375
315.0,2698,43092.659996
650.0,3986,43124.778602
290.0,3692,43128.050468
595.0,3208,43130.878268
540.0,4114,43134.321636
540.0,4114,43137.889015
375.0,2802,43140.406289
565.0,2641,43142.745521
365.0,3550,43174.426515
395.0,3302,43177.448845
580.0,3595,43180.783617
425.0,3006,43212.026286
510.0,3880,43215.562062
355.0,3228,43218.44815
565.0,2436,43220.672427
285.0,2968,43223.24758
285.0,2968,43225.890907
285.0,2968,43228.498089
300.0,2832,43259.746705
485.0,3216,43262.527318
290.0,2548,43265.025244
350.0,2922,43296.774551
285.0,3272,43299.877077
150.0,2354,43301.941269
180.0,2346,43332.622792
545.0,4160,43336.265198
435.0,3922,43339.72867
315.0,2928,43342.290977
500.0,4248,43346.004296
435.0,3922,43349.377429
450.0,3436,43352.56987
320.0,3544,43384.169728
330.0,2762,43386.640957
635.0,3994,43390.445792
435.0,3290,43422.108042
320.0,2644,43424.565489
210.0,2532,43426.777509
420.0,3054,43429.522784
240.0,2024,43431.30278
240.0,2024,43433.128169
280.0,3216,43435.993167
330.0,2576,43438.439365
325.0,2920,43469.943331
330.0,2872,43472.57851
485.0,2622,43475.058369
805.0,4562,43508.094102
295.0,2324,43510.18358
385.0,2682,43541.716599
280.0,2413,43543.911598
280.0,2413,43545.971228
755.0,5314,43550.569739
110.0,1448,43551.804736
350.0,2146,43553.792145
290.0,2610,43556.325016
315.0,2680,43558.681757
415.0,2221,43589.667461
270.0,2478,43591.979256
450.0,3454,43595.161602
235.0,2460,43626.612442
170.0,1492,43628.148725
395.0,3424,43631.027184
505.0,3352,43634.065183
445.0,4242,43637.823008
445.0,4242,43641.552389
200.0,1912,43643.247294
480.0,3612,43646.534316
240.0,2518,43679.952846
470.0,2406,43682.349543
110.0,1486,43683.931573
485.0,2966,43717.861618
380.0,2274,43719.953399
345.0,3116,43722.799337
465.0,3558,43725.978831
310.0,2578,43728.35527
470.0,3490,43731.325186
230.0,1932,43733.144188
470.0,3490,43736.429813
130.0,1852,43766.651609
345.0,3126,43769.581083
470.0,3248,43772.603222
120.0,2066,43803.208009
520.0,3430,43806.418337
470.0,3308,43838.023965
260.0,2026,43840.046965
445.0,2934,43842.643332
290.0,2098,43844.590354
190.0,1980,43846.344333
495.0,4176,43849.984545
190.0,1980,43851.747957
390.0,3402,43854.955605
580.0,3802,43887.199068
270.0,2744,43890.073757
315.0,2770,43892.830424
185.0,1794,43923.129936
415.0,4230,43926.99684
240.0,2034,43928.985994
260.0,2250,43930.886177
490.0,3258,43933.732293
260.0,2250,43935.726736
360.0,2946,43938.31176
515.0,3866,43970.859006
655.0,4032,43974.572978
575.0,4392,44007.305873
305.0,3946,44010.965264
305.0,2684,44042.0513
225.0,2784,44044.68447
395.0,4082,44048.345649
450.0,4026,44051.959649
395.0,4082,44055.478981
395.0,4082,44059.049342
210.0,2362,44061.261787
85.0,1294,44062.475175
450.0,4056,44094.692137
185.0,2518,44097.020582
325.0,3312,44100.137706
370.0,3776,44131.961882
245.0,2556,44134.246874
485.0,3970,44137.706981
420.0,3742,44141.044124
330.0,2626,44143.393472
420.0,3742,44146.69389
330.0,2626,44148.97794
280.0,3180,44180.77974
450.0,4592,44184.966779
670.0,4330,44217.342448
435.0,3974,44220.988156
495.0,4622,44253.784353
300.0,2946,44256.389353
300.0,2946,44258.963603
605.0,3772,44262.311201
475.0,3642,44265.482115
335.0,2584,44267.863341
80.0,1174,44268.956443
240.0,2838,44271.54315
380.0,2838,44302.390399
365.0,3902,44305.976662
335.0,3368,44337.44517
195.0,1470,44338.796253
530.0,2892,44341.365833
350.0,2268,44343.35856
365.0,3170,44346.110821
350.0,2268,44348.130136
520.0,3714,44351.237437
380.0,4434,44384.24967
420.0,3506,44387.507933
370.0,3780,44419.111575
775.0,5024,44423.815679
365.0,3390,44455.277935
265.0,2880,44457.757252
575.0,6154,44463.074043
575.0,6154,44468.451694
265.0,2880,44471.255711
265.0,2880,44473.81074
240.0,2484,44476.529063
275.0,3662,44479.960563
180.0,2434,44510.711061
600.0,5264,44515.536281
615.0,3862,44547.332565
345.0,4198,44551.044957
455.0,3236,44553.96525
515.0,4162,44557.603772
455.0,3236,44560.479068
260.0,2782,44562.757925
540.0,4102,44566.513942
360.0,2942,44597.609494
155.0,1498,44599.05435
390.0,4378,44630.971698
575.0,5508,44636.029511
120.0,1904,44637.682403
365.0,3912,44641.127403
170.0,1960,44642.848406
440.0,3978,44646.366977
365.0,3912,44649.796977
250.0,2832,44681.011876
260.0,2874,44683.716401
530.0,3846,44715.662752
345.0,3690,44719.03175
315.0,2722,44721.456486
295.0,3142,44752.663623
410.0,3174,44755.411621
420.0,3370,44758.41749
420.0,3370,44761.350647
310.0,3424,44764.441763
500.0,3910,44767.869772
525.0,5788,44801.423611
340.0,4146,44805.212087
315.0,2690,44807.811439
520.0,3822,44839.918728
600.0,3480,44842.936303
315.0,2222,44844.902196
420.0,4430,44848.773514
285.0,2270,44850.755923
420.0,4430,44854.561148
495.0,4134,44858.193566
260.0,2640,44888.973121
240.0,2408,44891.129632
255.0,2484,44893.412628
460.0,4140,44926.01181
605.0,5504,44931.112511
285.0,2168,44961.433479
360.0,2418,44963.611391
335.0,2816,44966.123872
320.0,3568,44969.26134
315.0,2980,44971.99461
275.0,2822,44974.396539
620.0,4096,44978.164992
535.0,4766,45011.066833
315.0,2814,45013.633152
445.0,2854,45044.755352
370.0,3614,45048.105416
530.0,3786,45051.358193
330.0,2434,45053.43087
595.0,3368,45056.454551
330.0,2434,45058.494674
595.0,3368,45061.463655
240.0,2882,45092.824734
275.0,3374,45096.117329
355.0,2564,45098.350953
155.0,1714,45100.061224
470.0,4094,45132.561196
775.0,5365,45165.946463
260.0,2082,45167.872464
450.0,4418,45171.765104
360.0,2796,45174.703043
230.0,2010,45176.536126
360.0,2796,45178.949646
330.0,2734,45182.051004
375.0,4006,45186.360684
235.0,2362,45217.560176
925.0,4496,45221.728153
365.0,2974,45252.896754
660.0,4144,45256.731524
345.0,2800,45259.128504
210.0,2370,45261.179628
395.0,2532,45263.467624
370.0,3086,45266.102973
705.0,4206,45298.474661
515.0,3258,45301.384425
345.0,3088,45304.292347
360.0,2936,45335.240542
420.0,3986,45338.728393
315.0,2458,45341.092844
615.0,3134,45372.110413
775.0,5394,45376.71615
275.0,2854,45379.207239
775.0,5394,45383.918208
275.0,2854,45386.39569
565.0,3316,45389.446188
395.0,4346,45393.391717
515.0,3534,45425.044304
290.0,2636,45427.492322
315.0,3018,45459.109613
315.0,2328,45461.219943
850.0,4068,45464.881449
365.0,2644,45467.201464
315.0,2688,45469.531532
365.0,2644,45471.911765
365.0,2644,45474.260192
565.0,4276,45478.327434
450.0,4570,45511.049992
695.0,4752,45544.789253
330.0,2908,45547.436837
360.0,2762,45550.042007
230.0,1878,45551.811005
550.0,4081,45555.44124
640.0,3928,45558.689814
640.0,3928,45562.197035
440.0,4054,45565.766249
180.0,1600,45596.056517
285.0,2400,45598.323931
495.0,4608,45602.517048
285.0,2126,45632.975662
600.0,4006,45636.680649
240.0,2252,45638.847649
345.0,2900,45672.600725
395.0,3495,45676.206092
270.0,2842,45679.054101
365.0,2666,45681.764674
365.0,2666,45684.583472
365.0,2666,45687.229103
360.0,3030,45690.444338
335.0,3030,45723.859783
350.0,2635,45726.232778
390.0,4372,45730.256038
360.0,4014,45762.782649
565.0,3226,45765.682821
560.0,4716,45769.737172
575.0,5666,45774.818341
560.0,4716,45779.076357
575.0,5666,45784.002978
300.0,2234,45814.516631
775.0,5118,45819.154086
500.0,3152,45851.166
595.0,4370,45855.715749
280.0,2548,45858.476606
250.0,2962,45892.180454
110.0,1152,45893.165894
110.0,1152,45894.105886
290.0,3064,45896.974271
315.0,2236,45898.991604
315.0,3418,45902.064875
535.0,3352,45933.825891
260.0,3042,45936.751335
200.0,2786,45939.247232
635.0,5306,45972.743099
265.0,2924,45975.374445
595.0,4598,45979.498235
435.0,4364,45983.326243
435.0,4364,45987.367019
595.0,4598,45991.426159
335.0,3362,46023.485424
545.0,3190,46026.475132
490.0,2716,46028.936314
620.0,4260,46061.7358
655.0,4022,46065.393624
430.0,3290,46097.227894
155.0,1636,46098.67318
155.0,1636,46100.128181
365.0,2850,46102.681506
225.0,2412,46104.874984
420.0,4160,46108.760095
305.0,2538,46111.075383
215.0,2512,46142.125219
305.0,2686,46144.597122
350.0,3088,46147.434323
505.0,4188,46182.638314
420.0,3502,46185.797302
460.0,4466,46189.779159
330.0,2626,46192.242409
460.0,4466,46196.253138
460.0,4466,46200.219138
420.0,2894,46202.865322
260.0,2466,46233.633502
465.0,3802,46237.111783
150.0,1750,46238.743788
340.0,2541,46269.985766
780.0,6274,46275.947514
570.0,3976,46279.260414
640.0,2850,46281.824781
335.0,3126,46284.59095
640.0,2850,46287.196231
420.0,2950,46289.753341
255.0,2864,46321.448006
365.0,3496,46324.742023
285.0,2064,46355.632585
750.0,4060,46359.362413
525.0,5244,46392.795545
670.0,3976,46396.476429
365.0,3184,46399.175452
315.0,2494,46401.330832
320.0,2200,46403.233834
315.0,2494,46405.454269
555.0,2652,46408.007014
405.0,3686,46439.843027
380.0,3456,46442.884026
665.0,3764,46475.347878
260.0,2154,46477.290879
120.0,1634,46478.812071
325.0,2928,46481.45407
250.0,2078,46483.271515
225.0,2734,46485.912516
250.0,2078,46487.765498
250.0,2078,46489.729226
305.0,2910,46492.323183
580.0,2587,46523.014671
315.0,2810,46525.616924
260.0,2540,46528.028403
355.0,2708,46559.41785
210.0,1952,46561.247985
385.0,2242,46563.316966
305.0,2850,46594.607116
420.0,3182,46597.576115
245.0,2540,46599.981093
245.0,2540,46602.15914
225.0,1996,46603.965469
260.0,2486,46606.088468
320.0,3232,46609.279477
175.0,1858,46611.044521
255.0,2300,46641.557684
545.0,3828,46645.043894
125.0,1990,46646.877999
245.0,2322,46677.869966
230.0,1964,46679.805293
205.0,2704,46682.312912
320.0,2910,46684.878269
260.0,2364,46686.9671
415.0,2467,46689.142096
195.0,1866,46690.733465
195.0,1866,46692.467559
405.0,2678,46723.224355
385.0,2477,46725.530042
365.0,2496,46727.985294
215.0,2072,46729.877292
315.0,2426,46760.624451
125.0,1922,46762.346074
335.0,2668,46764.815473
270.0,3820,46796.885952
360.0,2378,46798.966989
125.0,1978,46800.722008
390.0,3557,46803.829488
125.0,1978,46805.49559
360.0,3258,46808.530486
315.0,2392,46810.702673
200.0,2424,46841.525506
365.0,2728,46844.179941
375.0,3916,46847.66366
355.0,2992,46878.893891
330.0,3504,46882.154996
360.0,3300,46885.012001
480.0,3552,46888.168393
480.0,3552,46891.222487
480.0,3552,46894.364485
275.0,2886,46897.181643
500.0,3916,46929.497239
320.0,2950,46932.300038
315.0,2404,46963.175745
390.0,2982,46965.855988
135.0,2110,46967.884492
255.0,2332,46969.964493
145.0,1880,47000.099518
245.0,3854,47003.477518
215.0,2292,47005.47791
245.0,3854,47008.943051
215.0,2292,47010.924293
230.0,2320,47013.181783
235.0,1844,47014.942884
390.0,2520,47017.264976
270.0,2846,47048.509037
745.0,4876,47052.955662
315.0,2096,47083.434812
410.0,2686,47085.857054
520.0,2894,47088.646354
320.0,2744,47090.967431
320.0,2744,47093.380883
320.0,2744,47095.845552
420.0,2916,47098.396574
445.0,3512,47101.608771
225.0,2184,47132.727171
290.0,2288,47134.814171
360.0,2854,47137.414963
415.0,2955,47168.852759
325.0,2520,47171.138978
410.0,2285,47173.348867
335.0,3276,47176.348531
130.0,1468,47177.62644
435.0,2858,47180.228863
435.0,2858,47182.826227
130.0,1468,47184.12623
405.0,2780,47215.027602
210.0,2396,47217.26063
395.0,2520,47219.677922
395.0,2662,47250.790612
470.0,3010,47253.552611
360.0,2541,47255.962857
415.0,2841,47287.277412
615.0,3454,47290.267749
515.0,3978,47293.831246
340.0,2477,47296.143451
340.0,2477,47298.313966
515.0,3978,47301.802773
665.0,3282,47304.86596
410.0,2453,47335.715062
360.0,2968,47338.489306
405.0,2950,47341.160521
200.0,2016,47373.721123
395.0,3120,47377.034528
80.0,1956,47379.188985
710.0,3678,47383.12494
285.0,3224,47386.551343
285.0,3224,47389.943395
560.0,3287,47393.430022
250.0,2094,47395.751084
145.0,2332,47430.396063
220.0,1950,47432.749062
215.0,1954,47434.817472
300.0,2910,47437.612108
300.0,3804,47469.832068
260.0,3298,47472.975857
120.0,2068,47504.244988
70.0,1118,47505.277972
365.0,3000,47508.052969
255.0,2848,47510.653203
255.0,2848,47513.174626
220.0,2690,47515.555629
360.0,3366,47518.623426
350.0,2800,47521.200395
170.0,2436,47523.416853
220.0,2972,47555.098558
280.0,2734,47557.592073
210.0,4452,47590.916182
70.0,2028,47592.803162
330.0,2826,47595.451986
340.0,3126,47598.207217
115.0,1514,47599.626221
270.0,3246,47602.546607
270.0,3246,47605.354434
270.0,3246,47608.368655
75.0,1104,47609.332657
595.0,4336,47643.617959
255.0,2786,47646.598307
70.0,1576,47648.341762
305.0,2840,47682.49751
215.0,3404,47686.09144
300.0,3628,47718.630335
495.0,3388,47721.676756
170.0,2898,47724.279982
170.0,2898,47726.852983
90.0,1870,47728.457981
90.0,1870,47730.09898
155.0,2020,47732.06398
205.0,2546,47734.430338
225.0,3048,47766.109148
210.0,3384,47769.282182
105.0,1816,47770.95938
110.0,1870,47772.714832
260.0,2378,47803.759463
215.0,2740,47806.249075
270.0,2402,47808.473508
360.0,3115,47811.240869
360.0,3115,47813.895951
185.0,2490,47816.155923
160.0,2066,47817.841017
245.0,3146,47820.892332
445.0,3638,47853.362647
320.0,2845,47856.114141
590.0,3870,47888.578226
315.0,3776,47892.027803
300.0,2648,47923.379746
305.0,2756,47925.765744
410.0,3116,47928.560961
360.0,2778,47930.999962
260.0,2450,47933.176442
260.0,2450,47935.330437
230.0,2910,47938.151557
345.0,3184,47941.069649
250.0,2894,47973.218123
595.0,3354,47976.428646
365.0,3202,47979.359095
315.0,3838,48011.876468
180.0,2572,48014.094816
290.0,2844,48016.715836
345.0,3074,48019.484311
185.0,2310,48021.497124
290.0,2844,48024.069104
315.0,3370,48027.189999
615.0,3775,48060.031826
495.0,4168,48063.846827
260.0,2884,48095.565058
265.0,3317,48098.6084
285.0,2896,48101.494458
255.0,2610,48104.098128
340.0,2749,48106.449089
255.0,2610,48108.756002
340.0,2749,48111.168026
390.0,4200,48144.412133
520.0,4444,48148.466001
320.0,3392,48180.537564
590.0,3254,48183.482657
290.0,2930,48214.88064
290.0,2974,48217.537759
310.0,2892,48220.229536
310.0,2892,48222.708555
545.0,3040,48225.446537
545.0,5116,48229.899213
640.0,5140,48263.457213
105.0,1790,48265.143213
85.0,1860,48266.901917
285.0,2240,48268.960135
240.0,2852,48300.417202
230.0,2442,48302.645513
550.0,2472,48304.882981
80.0,1854,48306.59395
460.0,2886,48309.207051
350.0,3158,48312.00104
375.0,2726,48314.308423
350.0,3158,48317.253073
155.0,2316,48348.300142
785.0,5154,48352.861582
435.0,2736,48384.116844
745.0,4042,48387.679091
450.0,3586,48390.921653
300.0,2758,48422.276148
475.0,3290,48425.050388
195.0,2404,48427.476392
195.0,2404,48429.555388
195.0,2404,48431.631627
315.0,2820,48434.114619
170.0,2084,48436.094591
285.0,2658,48467.78448
340.0,2904,48470.340505
140.0,2324,48472.467062
570.0,3890,48505.221735
315.0,3096,48508.097043
550.0,3496,48511.099362
255.0,2614,48513.406374
320.0,2862,48516.0166
475.0,3870,48519.307685
475.0,3870,48522.692132
470.0,3970,48555.04515
465.0,3616,48558.322047
220.0,1888,48560.06414
255.0,2716,48591.659542
470.0,3420,48594.746546
305.0,2724,48597.174546
215.0,1888,48627.86488
410.0,3440,48630.83208
395.0,3556,48633.946499
110.0,1478,48635.264499
240.0,2398,48637.38519
240.0,2398,48639.481908
370.0,2836,48642.040161
310.0,2924,48644.796696
255.0,2834,48676.312065
600.0,4820,48680.558477
595.0,4240,48713.798452
305.0,3030,48716.544582
410.0,2950,48719.181947
410.0,2950,48721.729064
240.0,2166,48723.647961
410.0,2950,48726.23123
335.0,2592,48728.599723
195.0,2534,48759.662926
345.0,2822,48762.224944
240.0,2428,48764.473057
260.0,2104,48795.262032
390.0,2669,48797.666122
430.0,2902,48800.336117
160.0,1738,48801.915138
305.0,2562,48833.307579
425.0,3634,48836.547228
240.0,2334,48838.504733
250.0,2122,48840.410139
240.0,2334,48842.478561
150.0,1858,48844.266027
440.0,3748,48847.615171
310.0,2558,48879.024915
165.0,1858,48880.718921
225.0,2560,48883.058964
375.0,2853,48885.69616
315.0,2510,48917.049753
345.0,2662,48919.468139
395.0,3050,48922.108545
395.0,3050,48924.816869
395.0,3050,48927.456932
195.0,2044,48929.25001
335.0,3594,48932.622672
485.0,4024,48965.130332
85.0,1380,48966.322752
450.0,3770,48998.47738
295.0,2292,49000.627386
215.0,1930,49002.342896
240.0,2458,49004.619295
335.0,2775,49007.165265
300.0,3090,49009.812658
270.0,2670,49012.299655
315.0,2646,49014.614655
285.0,2650,49016.896663
225.0,2516,49048.732454
285.0,2128,49050.616697
245.0,2398,49052.830724
435.0,3520,49085.003767
350.0,3040,49087.809746
285.0,2212,49089.775926
465.0,2912,49121.30411
380.0,2998,49124.084112
330.0,2694,49126.412269
435.0,4238,49130.092062
90.0,1186,49131.116197
90.0,1186,49132.246175
525.0,3944,49135.78776
150.0,1944,49166.278767
720.0,3418,49169.264766
385.0,3454,49172.495448
345.0,2508,49204.245908
540.0,3272,49207.101902
365.0,3444,49210.172903
320.0,3124,49212.813931
485.0,3270,49215.756904
535.0,3204,49218.483815
485.0,3270,49221.43187
440.0,2986,49252.951519
480.0,3848,49256.463539
205.0,1882,49258.142518
450.0,3520,49290.281784
260.0,2300,49292.412277
665.0,2986,49295.165746
580.0,4070,49328.74035
410.0,3692,49332.05141
360.0,2900,49334.491495
410.0,3692,49337.820053
265.0,2178,49339.758506
350.0,3916,49343.472697
360.0,3380,49375.426093
470.0,3710,49378.847995
515.0,2338,49381.017073
410.0,2794,49412.828701
315.0,2726,49415.345976
215.0,2076,49417.201976
210.0,1900,49418.960454
440.0,2840,49421.46145
210.0,1900,49423.169449
210.0,1900,49424.878982
370.0,2720,49456.472174
565.0,3710,49459.912169
575.0,4979,49494.293328
395.0,3876,49498.350527
185.0,2088,49500.562157
390.0,2950,49534.428531
440.0,4418,49538.361562
350.0,3002,49541.014806
350.0,3002,49543.62795
670.0,4108,49547.230685
315.0,2866,49549.930606
180.0,2434,49552.283611
390.0,3384,49584.412882
305.0,3026,49587.161864
300.0,2500,49589.51434
415.0,3128,49622.114803
415.0,3586,49625.770219
320.0,2570,49628.383537
335.0,2076,49630.407568
525.0,4076,49634.477036
335.0,2076,49636.616187
775.0,4348,49673.092816
570.0,4714,49677.794099
185.0,1766,49679.336264
450.0,3780,49712.029792
285.0,3824,49715.430913
400.0,3018,49747.309393
225.0,1812,49748.831654
440.0,3778,49752.199892
415.0,3820,49755.564795
440.0,3778,49761.350475
355.0,2766,49763.967914
325.0,2556,49766.258247
390.0,2740,49768.785031
180.0,2024,49800.139153
220.0,2116,49802.04758
355.0,3056,49804.798987
820.0,3920,49838.014776
340.0,2904,49840.686374
350.0,2990,49843.313003
590.0,3626,49846.431887
590.0,3626,49849.667413
590.0,3626,49852.943051
470.0,3838,49856.499357
225.0,1948,49887.755373
165.0,1660,49889.215827
475.0,4420,49893.559727
335.0,2596,49925.448402
410.0,2794,49928.074541
310.0,2404,49930.213284
165.0,1652,49931.631284
520.0,4224,49935.364485
415.0,2994,49938.039592
335.0,2670,49940.580086
285.0,2354,49942.679878
275.0,2932,49974.705816
260.0,2424,49976.994941
330.0,3310,49980.136328
345.0,2194,50011.645658
580.0,3082,50014.56921
280.0,2878,50017.233993
515.0,3272,50050.323723
775.0,5820,50055.547853
355.0,3150,50058.426225
420.0,2904,50061.028897
420.0,2904,50063.763866
305.0,2032,50065.635595
510.0,4296,50069.599269
640.0,5780,50105.562363
165.0,1638,50107.048363
305.0,2852,50140.978753
480.0,2468,50143.41064
390.0,3038,50146.304327
265.0,2194,50148.399325
410.0,3142,50151.297305
345.0,3068,50154.104611
410.0,3142,50157.24231
345.0,3068,50160.049231
315.0,2398,50193.098219
710.0,4196,50197.173951
375.0,3288,50200.428279
490.0,2530,50233.700115
330.0,2178,50235.949904
775.0,4384,50271.32603
505.0,3860,50274.975091
330.0,4336,50279.089818
330.0,4336,50283.217112
160.0,1638,50284.814464
220.0,2838,50287.484845
225.0,2376,50290.05853
470.0,3180,50293.247743
405.0,3378,50327.761787
405.0,2952,50330.604818
440.0,3364,50364.324941
570.0,4128,50368.539946
205.0,2168,50370.547979
385.0,2648,50373.028688
515.0,4412,50377.106428
515.0,3276,50380.284917
380.0,2574,50382.630383
395.0,2710,50385.323971
230.0,2346,50418.944207
295.0,2572,50421.46594
380.0,2628,50424.145348
475.0,3820,50458.949629
370.0,2634,50461.508644
365.0,2806,50464.299755
365.0,3420,50498.575199
410.0,2538,50501.024982
385.0,2568,50503.391393
400.0,2910,50506.38036
400.0,2910,50509.329791
220.0,2526,50511.963356
410.0,3042,50514.815661
420.0,3586,50549.233999
150.0,1502,50550.774974
375.0,2738,50553.502666
495.0,3894,50588.432591
225.0,2112,50590.416293
775.0,4846,50594.899891
315.0,2676,50597.492212
445.0,3696,50600.924423
445.0,3696,50604.433124
445.0,3696,50607.976969
175.0,2050,50609.958813
330.0,2612,50643.467077
530.0,3462,50646.742054
110.0,1462,50648.220443
365.0,2718,50681.867403
215.0,2560,50684.491837
465.0,2734,50687.082234
300.0,2910,50689.851373
155.0,1760,50691.490893
155.0,1760,50693.179981
155.0,1760,50694.828516
495.0,4000,50698.450592
545.0,4992,50734.146441
340.0,3016,50737.143185
315.0,3504,50771.751194
295.0,2244,50773.98063
485.0,2756,50776.74916
255.0,1872,50809.401399
565.0,2884,50812.247691
570.0,3864,50815.779349
535.0,2756,50818.349732
570.0,3864,50821.896564
540.0,3076,50824.776242
365.0,3328,50828.079646
780.0,5124,50864.382338
235.0,3278,50867.466632
110.0,1836,50899.784536
520.0,5176,50904.7242
140.0,1852,50906.563461
210.0,2302,50908.746519
105.0,1520,50910.199974
210.0,2302,50912.413908
200.0,1792,50914.066911
225.0,2492,50947.658567
625.0,3238,50950.696535
225.0,3080,50953.729668
260.0,2424,50987.212895
585.0,3216,50990.39526
215.0,2782,50993.045994
255.0,3050,51026.624773
350.0,3092,51029.578991
530.0,5786,51035.015191
75.0,1128,51036.123191
350.0,3092,51039.025239
380.0,3434,51042.181308
390.0,2782,51044.955391
530.0,4238,51079.362383
930.0,5532,51084.712969
215.0,2778,51118.836341
385.0,2368,51121.147198
230.0,1980,51123.118208
345.0,2988,51125.996519
230.0,2396,51128.330477
360.0,2615,51130.726274
230.0,2396,51133.082767
230.0,2396,51135.283591
345.0,2878,51169.390305
300.0,3012,51172.327839
385.0,3230,51175.468954
255.0,2416,51209.043645
285.0,3632,51213.066645
430.0,3324,51216.433048
405.0,2700,51250.013337
320.0,2510,51252.422198
710.0,4876,51257.094427
405.0,4457,51261.277392
155.0,1974,51263.161591
255.0,2088,51265.213928
210.0,2408,51267.595734
315.0,3042,51301.211969
575.0,3650,51304.798271
165.0,2842,51307.502384
320.0,2820,51341.122237
410.0,2702,51343.893198
305.0,3782,51347.546289
480.0,6134,51353.335354
420.0,4010,51357.108145
480.0,6134,51362.810985
340.0,3613,51366.113229
490.0,4318,51401.529665
255.0,2770,51404.262952
455.0,3106,51407.380585
350.0,3226,51441.717498
225.0,2622,51444.451672
330.0,2224,51446.601185
210.0,2462,51480.04521
215.0,2574,51482.459161
215.0,2378,51484.777169
215.0,2574,51487.161799
215.0,2574,51489.524482
375.0,4120,51493.635026
400.0,4246,51528.869226
260.0,2810,51531.69803
285.0,3322,51534.864462
215.0,2334,51568.444674
400.0,2696,51571.128455
180.0,3166,51574.244327
150.0,1854,51576.112325
165.0,2328,51578.308386
395.0,3472,51581.710571
285.0,2728,51584.312321
200.0,2788,51586.951963
155.0,1696,51621.904837
385.0,2722,51625.122305
245.0,3286,51628.974223
140.0,2158,51665.133718
25.0,1842,51667.067071
115.0,1870,51668.93094
670.0,3388,51672.311726
380.0,4780,51676.918618
215.0,2512,51679.312402
280.0,3416,51682.792834
215.0,2512,51685.283983
195.0,2426,51687.807539
320.0,3526,51722.648664
170.0,1900,51724.590161
255.0,2542,51727.047033
80.0,1726,51760.167523
45.0,1630,51761.756756
170.0,1972,51763.707692
305.0,2998,51766.594071
120.0,1568,51799.711452
180.0,2068,51801.714473
145.0,1632,51803.196949
325.0,3864,51807.026205
325.0,3864,51810.693025
585.0,4134,51814.510177
325.0,3864,51818.213433
250.0,2370,51820.584062
185.0,2286,51822.818789
245.0,2768,51856.89927
165.0,1926,51858.737444
280.0,2830,51861.572605
95.0,1642,51894.119354
160.0,1902,51896.076091
50.0,1804,51897.826484
510.0,3168,51901.007194
610.0,4056,51904.79853
345.0,3464,51908.043616
345.0,3464,51911.343958
130.0,1950,51913.230425
230.0,2290,51946.675339
115.0,1894,51948.599334
115.0,2024,51950.566581
90.0,1674,51952.256575
215.0,1892,51954.091577
110.0,1928,51987.251201
560.0,3172,51990.409984
135.0,1958,51992.385354
65.0,1208,51993.582213
550.0,4792,52029.271721
55.0,1476,52030.685898
620.0,4724,52035.183038
545.0,2920,52038.010332
620.0,4724,52042.560076
190.0,2368,52044.912148
130.0,1950,52046.849214
640.0,4254,52081.781275
300.0,3008,52084.716909
440.0,2534,52087.133599
100.0,1884,52120.335657
240.0,2726,52123.011867
155.0,2094,52125.032583
180.0,2464,52127.311652
180.0,2464,52129.646235
180.0,2464,52132.001215
180.0,2464,52134.41131
720.0,4446,52169.653328
810.0,4380,52173.934792
110.0,1652,52175.6153
410.0,2842,52208.936362
350.0,3444,52212.22403
225.0,2534,52245.667414
290.0,2968,52248.627071
455.0,3032,52251.450067
235.0,2714,52253.992672
235.0,2714,52256.651532
275.0,3104,52259.479563
285.0,2790,52262.358529
155.0,2314,52264.657995
320.0,3158,52298.576217
370.0,3262,52301.846798
120.0,1758,52303.595445
260.0,2874,52337.392814
390.0,4288,52341.711553
290.0,2976,52344.618113
290.0,2976,52347.317408
260.0,2944,52350.109085
260.0,2944,52352.936623
255.0,2716,52355.725009
500.0,4822,52391.428376
210.0,2632,52394.014589
390.0,4314,52429.008673
330.0,3220,52432.261749
670.0,5134,52468.248004
155.0,1832,52469.868006
155.0,1832,52471.629372
445.0,2856,52474.383028
155.0,1832,52476.142051
280.0,2866,52478.901117
870.0,5115,52514.384288
175.0,2028,52516.474103
285.0,3498,52519.917234
135.0,1442,52521.291615
460.0,4470,52556.91161
395.0,4314,52560.967345
550.0,3520,52564.238855
550.0,3520,52567.583797
550.0,3520,52570.824812
665.0,3568,52574.302958
210.0,2358,52576.707289
480.0,2848,52610.513948
365.0,3178,52613.707602
260.0,2832,52616.549774
155.0,1902,52649.68143
335.0,3028,52652.693683
440.0,2860,52655.409464
555.0,4144,52659.254736
210.0,2418,52661.667451
365.0,2584,52664.147052
460.0,2858,52666.807635
485.0,3952,52670.533198
300.0,2950,52704.442183
300.0,3074,52707.578363
695.0,4652,52742.915092
470.0,5042,52747.729234
305.0,3146,52781.590832
330.0,2980,52784.47878
635.0,3104,52787.458657
270.0,2946,52790.156663
665.0,4486,52794.408273
